Model,Scenario,Policy_category,Variable,Unit,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
AIM/CGE 2.2,EN_NPi2020_900f,P2a,Primary Energy|Coal,EJ/yr,188.9912,124.872,118.7968,138.137,147.0664,150.4279,139.2489,128.6188,111.3469,96.0531,81.574,68.2796,58.1833,48.3656,41.1506,37.0752,32.8705
AIM/CGE 2.2,EN_NPi2100,P1b,Primary Energy|Coal,EJ/yr,188.9912,207.713,223.5521,238.5373,248.5369,250.4769,247.434,250.4664,252.8459,257.395,270.6958,286.7511,304.086,318.6068,335.2538,349.8039,364.1133
AIM/Hub-Global 2.0,1.5C,P2a,Primary Energy|Coal,EJ/yr,176.0095,106.832,69.2772,50.0077,45.8433,70.8337,72.3834,72.0227,60.0022,47.7881,48.0241,48.1448,43.6833,43.0508,43.4355,43.7782,43.9091
AIM/Hub-Global 2.0,2.5C,P2a,Primary Energy|Coal,EJ/yr,180.5346,176.8978,173.3726,171.1262,171.0349,158.5991,139.4396,126.4403,110.6028,100.8092,94.7034,92.0212,90.9934,91.7956,93.5482,95.4919,96.5161
AIM/Hub-Global 2.0,2C,P2a,Primary Energy|Coal,EJ/yr,180.5346,150.8146,134.8684,120.8399,108.291,96.5611,87.2072,84.1732,80.5615,80.3293,81.0693,83.8442,87.7325,90.7107,92.2853,93.1726,93.1669
AIM/Hub-Global 2.0,Baseline,P1a,Primary Energy|Coal,EJ/yr,181.6704,192.7997,199.3421,206.8542,212.4455,209.1306,205.3369,209.3586,214.8449,228.9277,248.697,265.0579,278.9233,289.4082,282.3411,277.2592,278.5873
AIM/Hub-Global 2.0,WB2C,P2a,Primary Energy|Coal,EJ/yr,176.0122,123.5716,75.7994,62.1517,73.2912,83.0107,80.9599,82.8633,82.9628,83.3412,82.785,78.5568,71.2422,57.872,45.9996,46.6326,47.7297
C3IAM 1.0,SSP1_5.0,P2,Primary Energy|Coal,EJ/yr,123.613511187208,125.874524241739,128.781379586348,127.632261439068,122.297943792369,114.370599694629,109.489007097288,99.9034743198766,95.1162788132599,90.9481050910811,89.5212856085695,88.1511422576791,89.2027631095059,87.709567958474,86.8447994814106,84.9596552133771,83.3430228534601
C3IAM 1.0,SSP1_BAU,P1a,Primary Energy|Coal,EJ/yr,168.706310506884,169.970381036055,175.03964424802,180.385331023591,176.752649841181,173.256622180192,175.564778666678,179.10387312203,175.812137642065,168.410722596047,163.743961706629,159.118573309206,160.380822469368,152.887516622007,145.858157596659,137.440847376312,129.470306910569
C3IAM 1.0,SSP1_NDC,P1c,Primary Energy|Coal,EJ/yr,161.968197630821,165.835755683523,173.929122019904,179.197249778621,175.681854696328,172.33521809712,174.78224191999,178.321697695594,175.19982489106,167.944097328599,163.381751649894,158.830902873817,160.140909921825,152.699948929716,145.710676703158,137.325497922568,129.380773432263
C3IAM 1.0,SSP2_5.0,P2,Primary Energy|Coal,EJ/yr,129.884066015976,127.790249373272,126.826552987294,120.817064791813,112.904171729485,102.076587695897,93.0200020196619,85.5608227523149,76.538717526969,68.80027407591,63.5072433728667,59.1112649812067,56.4138650816418,53.5207394564768,51.2665874048287,48.9735671516286,47.1328430845224
C3IAM 1.0,SSP2_BAU,P1a,Primary Energy|Coal,EJ/yr,177.202224183311,182.223769478137,190.960454207885,199.850419883587,203.146603924541,204.105071074383,209.243081887604,217.632432635836,223.343421408814,225.672050579499,229.486701920961,232.453372323684,245.533500624913,250.078214816311,255.78341293499,260.607328214043,266.189362735045
C3IAM 1.0,SSP2_NDC,P1c,Primary Energy|Coal,EJ/yr,158.616787913491,165.602342255798,176.2897651023,184.376851362194,187.993151217153,189.110755924654,193.999597846865,201.971108870269,207.116580554385,209.336675534871,213.074681558536,216.035427410468,228.010490356395,232.569997060524,238.279532801915,243.154667555522,248.769149591395
C3IAM 1.0,SSP3_5.5,P2,Primary Energy|Coal,EJ/yr,149.42040230585,154.544851630214,161.384163613908,162.577139320378,160.626927554014,154.573737337249,148.660495867199,146.37634768121,136.92974217005,125.915976882131,114.695270674534,104.117488472269,94.0079774004217,83.3737122776107,74.4372780066227,65.9222879278478,57.9725543386996
C3IAM 1.0,SSP3_BAU,P1a,Primary Energy|Coal,EJ/yr,187.885085629886,197.443765119716,210.808763600348,222.44926450596,229.01067187055,232.387793233284,238.161811057375,259.421001455585,267.524029783317,274.070190365084,281.558476784441,289.342342554311,303.886921517676,313.45188253177,323.989065572321,335.187127298592,347.415869035978
C3IAM 1.0,SSP3_NDC,P1c,Primary Energy|Coal,EJ/yr,155.592800533482,163.612864022475,174.81523061929,184.317666905228,190.798240655615,193.933902146477,198.608074215731,213.954192681002,220.025643271656,224.79160293623,230.152069195566,235.40512950224,244.786775150315,250.766417486971,257.288399894793,264.217871559937,271.529747643815
C3IAM 2.0,2C-hybrid,P2,Primary Energy|Coal,EJ/yr,121.015229690389,61.9824729316377,24.1557328328774,16.3075384541929,12.826721346486,13.5574543406224,18.7340562114784,30.9775622467341,54.6845382827688,87.2533651008932,109.787031665123,120.19912841721,125.590727589415,126.905891692409,125.189874771405,125.16742889784,126.769523436001
C3IAM 2.0,2C-normal,P2,Primary Energy|Coal,EJ/yr,120.878047943567,61.7586097379026,18.9593583159074,11.4245277787407,8.94517558600021,7.04652353691295,5.87556799500027,5.10393719360895,5.17574397804939,5.05457720208853,5.10918419208299,5.43850652849609,5.95183993030123,6.48261975455288,6.97286813763075,7.34553172026884,7.62940023628668
C3IAM 2.0,2C-with BECCS,P2,Primary Energy|Coal,EJ/yr,137.462743728006,61.8330081754957,18.9796178305688,15.8788893249598,11.8240131635191,8.99127485291246,7.26055895088133,6.71991348077626,6.51846741040696,6.43342678963406,6.44865109379357,6.63811149352066,7.24876429731506,7.55191747456324,7.85155067594432,8.13143309344449,8.24337290639004
C3IAM 2.0,2C-with CCS,P2,Primary Energy|Coal,EJ/yr,121.015193698036,61.982303306005,24.1552908801772,16.3062334410632,12.8237930784234,13.5498883558461,18.7210334438579,30.9618796904455,54.1380216935501,86.4647645223829,108.687342905527,118.41567592377,123.658113995063,127.647423604329,130.782843400666,132.993770172965,135.93862519771
C3IAM 2.0,SSP2 BAU,P1a,Primary Energy|Coal,EJ/yr,180.069204060765,183.909458211936,192.054999732085,195.25149317952,201.561809516038,201.431350408654,202.534838683803,193.910590139244,197.288136026236,198.687085285089,198.677629145651,201.011335176057,205.507267752625,208.698012875943,212.768630998913,215.882431275868,219.699588140424
COFFEE 1.1,CO_2Deg2020,P2a,Primary Energy|Coal,EJ/yr,150.697921384872,141.400756362442,112.329857320531,86.3307070015349,88.2006751741536,86.2052328536112,70.98470690544,69.493732058484,68.002757211528,70.85169810733245,73.7006390031369,82.16952632688525,90.6384136506336,97.9799724290448,105.321531207456,103.280381819496,101.239232431536
COFFEE 1.1,CO_2Deg2030,P3b,Primary Energy|Coal,EJ/yr,150.697921384872,137.506758992064,134.227005657408,85.5431053448357,86.946981658272,82.6934143416192,65.7012707893728,63.4957746072847,61.2902784251966,69.5638405898215,77.8374027544464,80.29814642157456,82.7588900887027,84.81333640211135,86.86778271552,87.27306930669599,87.678355897872
COFFEE 1.1,CO_BAU,P1a,Primary Energy|Coal,EJ/yr,150.697921384872,145.611115372944,199.97316592763,203.39527233109,226.349251665696,232.4513388096,278.85101389272,290.749034511025,302.64705512933,319.750158421609,336.853261713888,346.530134323368,356.207006932848,382.303448417664,408.39988990248,407.177874254448,405.955858606416
COFFEE 1.1,CO_Bridge,P3c,Primary Energy|Coal,EJ/yr,150.697921384872,89.0482277022106,72.917982501552,82.0989212437253,88.5317273332272,85.2947934368285,89.6456522564208,92.0596301497224,94.473608043024,89.0208096522768,83.5680112615296,81.5378476000032,79.5076839384768,92.2591732483729,105.010662558269,106.09817970810248,107.185696857936
COFFEE 1.1,CO_CurPol,P1b,Primary Energy|Coal,EJ/yr,150.697921384872,151.185591026726,162.562065302707,135.308096966602,141.356989749254,142.248307387493,143.85050817853,165.355519873313,186.860531568096,201.259977005448,215.6594224428,210.629704616784,205.599986790768,207.943915238424,210.28784368608,210.116947957632,209.946052229184
COFFEE 1.1,CO_GPP,P1d,Primary Energy|Coal,EJ/yr,150.697921384872,89.0482277022106,72.917982501552,83.1100299358421,89.9140283499744,89.0999222567141,98.6148938252592,103.54438644318712,108.473879061115,109.7738338155045,111.073788569894,111.007198101528,110.940607633162,113.0490098874,115.157412141638,119.133249459163,123.109086776688
COFFEE 1.1,CO_NDCplus,P1c,Primary Energy|Coal,EJ/yr,150.697921384872,137.506758992064,134.227005657408,107.563722356689,115.259490256867,116.922840297984,150.00436871473,174.178216294445,198.35206387416,214.097043240648,229.842022607136,232.624758222216,235.407493837296,243.017672756904,250.627851676512,254.495938593096,258.36402550968
COFFEE 1.1,EN_INDCi2030_1000,P3b,Primary Energy|Coal,EJ/yr,150.697921384872,137.506758992064,134.227005657408,85.2499121632229,83.604243772944,78.6168771023909,51.8455329120965,58.0417771195829,64.2380213270693,68.41019116399971,72.5823610009301,64.5616840037357,56.5410070065413,63.18171712513225,69.8224272437232,74.19693954645359,78.571451849184
COFFEE 1.1,EN_INDCi2030_1000_COV_NDCp,P3b,Primary Energy|Coal,EJ/yr,150.697917915912,117.981880074,108.369413642304,76.0598222802869,76.993367766336,73.7354186894422,63.465741340416,91.36435270877352,119.262964077131,152.374562527921,185.486160978711,121.9580031518667,58.4298453250224,59.8416635599992,61.253481794976,62.255041802568,63.25660181016
COFFEE 1.1,EN_INDCi2030_1000_NDCp,P3b,Primary Energy|Coal,EJ/yr,152.80139585844,131.112393383995,116.309320820784,82.4476980160757,82.043552503656,72.8749978487136,69.853379324724,66.54555703078705,63.2377347368501,65.77571224680051,68.3136897567509,64.6578696725525,61.0020495883541,60.40458121092985,59.8071128335056,64.11134657051281,68.41558030752
COFFEE 1.1,EN_INDCi2030_1000f,P3b,Primary Energy|Coal,EJ/yr,150.697921384872,137.506758992064,134.227005657408,91.9657962191333,98.892745925472,98.7065307759679,115.573510934127,104.64453448964446,93.7155580451619,82.4795236458375,71.2434892465131,76.7725956898719,82.3017021332307,84.33999021534245,86.3782782974542,87.4515545910491,88.524830884644
COFFEE 1.1,EN_INDCi2030_1000f_COV_NDCp,P3b,Primary Energy|Coal,EJ/yr,150.697917915912,117.981880074,108.369413642304,79.6019981216645,85.0638617585712,84.317472718488,83.1140252528112,82.4630458168512,81.8120663808912,75.24142657129619,68.6707867617012,107.4324009372786,146.194015112856,203.414090292756,260.634165472656,291.874690434384,323.115215396112
COFFEE 1.1,EN_INDCi2030_1000f_NDCp,P3b,Primary Energy|Coal,EJ/yr,152.80139585844,131.112393383995,116.309320820784,85.6640781819317,89.8839196863638,88.3284772266576,87.5999949486336,88.9704302615568,90.34086557448,85.755790573848,81.170715573216,76.92700181489495,72.6832880565739,77.60290421472695,82.52252037288,87.512368054032,92.502215735184
COFFEE 1.1,EN_INDCi2030_1200,P3b,Primary Energy|Coal,EJ/yr,150.697921384872,137.506758992064,134.227005657408,87.9270160052936,89.5006135718607,87.1822211938552,88.006156179732,87.6813047479322,87.3564533161324,78.0154636116564,68.6744739071804,69.1555323257828,69.6365907443852,74.63283197580245,79.6290732072197,80.1908937414481,80.7527142756765
COFFEE 1.1,EN_INDCi2030_1200f,P3b,Primary Energy|Coal,EJ/yr,150.697921384872,137.506758992064,134.227005657408,93.8428160882789,100.734364348258,101.307444797329,127.58279357592,127.923952814856,128.265112053792,101.304689246928,74.344266440064,75.8880469361664,77.4318274322688,82.38667420895041,87.341520985632,88.45430218640641,89.5670833871808
COFFEE 1.1,EN_INDCi2030_1400,P3b,Primary Energy|Coal,EJ/yr,150.697921384872,137.506758992064,134.227005657408,93.6295490664245,100.68833257357,100.492216806768,119.2996654452,111.369276414936,103.438887384672,86.855481373392,70.272075362112,74.078264978928,77.884454595744,79.807689839016,81.730925082288,79.57262996212319,77.4143348419584
COFFEE 1.1,EN_INDCi2030_1400f,P3b,Primary Energy|Coal,EJ/yr,150.697921384872,137.506758992064,134.227005657408,95.7324233436869,102.957760169842,104.301006850609,131.842863947216,143.549812309888,155.25676067256,133.303382395704,111.350004118848,92.026307867112,72.702611615376,75.64514944557601,78.587687275776,82.01453406984001,85.441380863904
COFFEE 1.1,EN_INDCi2030_1600,P3b,Primary Energy|Coal,EJ/yr,150.697921384872,137.506758992064,134.227005657408,94.1757857843717,101.344752742162,102.685593699168,130.356600233341,140.5544124457505,150.75222465816,128.002143662064,105.252062665968,91.056468723552,76.860874781136,77.78248634563201,78.704097910128,75.635913844152,72.567729778176
COFFEE 1.1,EN_INDCi2030_1600f,P3b,Primary Energy|Coal,EJ/yr,150.697921384872,137.506758992064,134.227005657408,98.0233004121077,105.294311851982,106.774044732413,136.170183503909,151.57247002632,166.974756548731,152.436377591971,137.897998635211,112.2884844111575,86.678970187104,81.42132204216,76.163673897216,78.732883419048,81.30209294088
COFFEE 1.1,EN_INDCi2030_1800,P3b,Primary Energy|Coal,EJ/yr,150.697921384872,137.506758992064,134.227005657408,98.3032761497141,105.591826525205,107.107622536248,136.523012349514,151.852595541005,167.182178732496,155.634292461672,144.086406190848,114.4263891405456,84.7663720902432,77.79303624454559,70.819700398848,71.246131925328,71.672563451808
COFFEE 1.1,EN_INDCi2030_1800f,P3b,Primary Energy|Coal,EJ/yr,150.697921384872,137.506758992064,134.227005657408,102.251361487647,109.074690801216,110.783173151328,140.715203300122,155.57309854721848,170.430993794315,171.68164443460648,172.932295074898,149.671975504601,126.411655934304,102.7998473174784,79.1880387006528,82.1799169065576,85.1717951124624
COFFEE 1.1,EN_INDCi2030_2000,P3b,Primary Energy|Coal,EJ/yr,150.697921384872,137.506758992064,134.227005657408,103.747483610564,110.579915453098,112.290421741747,142.828520190826,158.912757181757,174.996994172688,178.051217458025,181.105440743362,163.0295350280715,144.953629312781,109.26728588046252,73.580942448144,79.12679847394321,84.6726544997424
COFFEE 1.1,EN_INDCi2030_2000f,P3b,Primary Energy|Coal,EJ/yr,150.697921384872,137.506758992064,134.227005657408,104.514892356495,111.344607665914,112.949989382894,143.776457598154,160.590362731085,177.404267864016,180.64325659824,183.882245332464,172.057472413992,160.23269949552,117.67924634796,75.1257932004,78.3294449462712,81.5330966921424
COFFEE 1.1,EN_INDCi2030_2500,P3b,Primary Energy|Coal,EJ/yr,150.697921384872,137.506758992064,134.227005657408,107.239367564161,114.087411423331,115.898799363984,150.132171602938,177.778597213325,205.425022823712,209.95003546151048,214.475048099309,208.0369443465935,201.598840593878,185.407751413512,169.216662233146,143.157533251061,117.098404268976
COFFEE 1.1,EN_INDCi2030_2500f,P3b,Primary Energy|Coal,EJ/yr,150.697921384872,137.506758992064,134.227005657408,107.239367564161,114.087411423331,115.898799363984,150.132171602938,177.778597213325,205.425022823712,209.95003546151048,214.475048099309,208.0369443465935,201.598840593878,185.407751413512,169.216662233146,143.157533251061,117.098404268976
COFFEE 1.1,EN_INDCi2030_400f,P3b,Primary Energy|Coal,EJ/yr,150.697921384872,137.506758992064,134.227005657408,83.3260313278886,80.806593127824,74.117528024256,44.193108842136,55.601568339922096,67.0100278377082,72.8934839690357,78.7769401003632,81.0371053085328,83.2972705167024,83.994320543436,84.6913705701696,79.9820648491968,75.272759128224
COFFEE 1.1,EN_INDCi2030_500,P3b,Primary Energy|Coal,EJ/yr,150.697921384872,137.506758992064,134.227005657408,53.6210518751608,61.1117339124197,56.6075304952819,50.332826617632,54.8324625352392,59.3320984528464,62.1626117228784,64.9931249929104,66.94973526906,68.9063455452096,70.34298633658801,71.7796271279664,71.0478777692232,70.31612841048
COFFEE 1.1,EN_INDCi2030_500f,P3b,Primary Energy|Coal,EJ/yr,150.697921384872,137.506758992064,134.227005657408,84.8497504921846,82.837540133357,77.8401211458362,50.7823706899425,57.79917494344946,64.8159791969564,71.06223242787985,77.3084856588033,80.16769238645765,83.026899114112,84.74534238078971,86.4637856474674,84.0136025969201,81.5634195463728
COFFEE 1.1,EN_INDCi2030_600,P3b,Primary Energy|Coal,EJ/yr,150.697921384872,137.506758992064,134.227005657408,43.737493011247,48.4807316239288,48.9366532380442,53.8446369160728,56.0263001397048,58.2079633633368,59.0154991657038,59.8230349680708,57.574208504655005,55.3253820412392,62.469067932780405,69.6127538243216,73.1752776049006,76.7378013854796
COFFEE 1.1,EN_INDCi2030_600_COV_NDCp,P3b,Primary Energy|Coal,EJ/yr,150.697917915912,117.981880074,108.369413642304,74.3841378905184,109.107114214858,129.28619576792,176.795895136756,171.344092569776,165.892290002796,110.62643088207804,55.3605717613601,56.686116988652046,58.011662215944,62.105745246084,66.199828276224,67.8063779242344,69.4129275722448
COFFEE 1.1,EN_INDCi2030_600_NDCp,P3b,Primary Energy|Coal,EJ/yr,152.80139585844,131.112393383995,116.309320820784,45.4707326695248,53.4510457420786,57.8193937385247,52.8032394238752,51.9001995185784,50.9971596132816,50.3878810737096,49.7786025341376,54.3726044681328,58.966606402128,61.7959201877856,64.6252339734432,68.11162259770799,71.5980112219728
COFFEE 1.1,EN_INDCi2030_600f,P3b,Primary Energy|Coal,EJ/yr,150.697921384872,137.506758992064,134.227005657408,85.4794358595223,86.3843257914459,82.0639595919406,63.6378574116061,62.6994565972146,61.7610557828231,69.7401250600291,77.7191943372351,80.2555644448403,82.7919345524455,84.8230172887254,86.8541000250053,86.89086647590464,86.927632926804
COFFEE 1.1,EN_INDCi2030_600f_COV_NDCp,P3b,Primary Energy|Coal,EJ/yr,150.697917915912,117.981880074,108.369413642304,75.5836958235845,79.110033102216,75.7172004637968,72.9248234978635,70.47441292210874,68.024002346354,103.458416531641,138.892830716928,197.595923233841,256.299015750754,325.014043734558,393.729071718362,335.9050968870609,278.08112205576
COFFEE 1.1,EN_INDCi2030_600f_NDCp,P3b,Primary Energy|Coal,EJ/yr,152.80139585844,131.112393383995,116.309320820784,83.8541222847316,83.1816644287824,80.8014339044496,70.5927657556411,69.75859837656961,68.9244309974981,70.19855543532745,71.4726798731568,80.67643377981841,89.88018768648,95.8051842174,101.73018074832,100.155960834624,98.581740920928
COFFEE 1.1,EN_INDCi2030_700,P3b,Primary Energy|Coal,EJ/yr,150.697921384872,137.506758992064,134.227005657408,55.7156170759356,58.7446349153912,59.8640074233826,53.6501538064656,58.5956977394814,63.5412416724972,63.2517598044925,62.9622779364878,57.98101160554271,52.9997452745976,61.71026216693225,70.4207790592669,74.88600926743085,79.3512394755948
COFFEE 1.1,EN_INDCi2030_700f,P3b,Primary Energy|Coal,EJ/yr,150.697921384872,137.506758992064,134.227005657408,86.0564141961941,91.6419890525092,88.2487736815888,83.0019859082668,71.80860239427281,60.6152188802788,70.17286023483015,79.7305015893815,82.23884990296315,84.7471982165448,86.4802718338327,88.2133454511206,88.10666903551271,87.9999926199048
COFFEE 1.1,EN_INDCi2030_800,P3b,Primary Energy|Coal,EJ/yr,150.697921384872,137.506758992064,134.227005657408,68.3722717204216,67.5021136496425,65.8267922573799,49.1066882115552,57.029203295496,64.9517183794368,65.1259004911967,65.3000826029566,60.323642689632855,55.3472027763091,64.27375815841401,73.2003135405189,77.5641613970532,81.9280092535875
COFFEE 1.1,EN_INDCi2030_800f,P3b,Primary Energy|Coal,EJ/yr,150.697921384872,137.506758992064,134.227005657408,87.9193713636598,94.6747899068081,93.1870687060303,98.6649647918493,83.2840132083537,67.9030616248581,72.37708361308614,76.8511056013142,79.64632978877916,82.4415539762441,85.11441679408895,87.7872796119338,88.58067420682366,89.3740688017135
COFFEE 1.1,EN_INDCi2030_900,P3b,Primary Energy|Coal,EJ/yr,150.697921384872,137.506758992064,134.227005657408,78.5860658317808,72.81130311645,67.8086108112882,43.5872986025155,53.93728251688605,64.2872664312566,65.27760624721626,66.2679460631759,61.89680424309435,57.5256624230128,66.89485258097484,76.2640427389369,80.7289474992563,85.1938522595757
COFFEE 1.1,EN_INDCi2030_900f,P3b,Primary Energy|Coal,EJ/yr,150.697921384872,137.506758992064,134.227005657408,88.6646698989545,95.5523781958687,95.4512239417934,109.659502708513,94.5698106996535,79.480118690794,76.36724404845836,73.2543694061227,78.166228268907,83.0780871316913,85.0418482433814,87.0056093550715,88.06591138447979,89.1262134138881
COFFEE 1.1,EN_INDCi2100,P1c,Primary Energy|Coal,EJ/yr,150.697921384872,137.506758992064,134.227005657408,100.548218899148,106.564375734793,110.40319787725,109.772665228526,130.053728600978,150.33479197343,161.848854827798,173.362917682166,170.527157146555,167.691396610944,174.3667289974945,181.042061384045,188.5873582045665,196.132655025088
COFFEE 1.1,EN_INDCi2100_COV_NDCp,P1c,Primary Energy|Coal,EJ/yr,150.697918294344,117.981880074,108.369413642304,84.0961264354978,89.7266793064032,89.9687176144416,89.8904639295461,102.35734655802256,114.824229186499,121.784537389183,128.744845591867,126.407785653475,124.070725715083,127.695501410832,131.320277106581,139.0483064776175,146.776335848654
COFFEE 1.1,EN_INDCi2100_NDCp,P1c,Primary Energy|Coal,EJ/yr,152.80139585844,131.112393383995,116.309320820784,92.9692052013269,97.5882381058944,102.780454427726,102.718420647404,115.9284755730075,129.138530498611,137.3793476958285,145.620164893046,143.127579235579,140.634993578112,143.3546745238005,146.074355469489,154.61211814508852,163.149880820688
COFFEE 1.1,EN_NPi2020_1000,P2c,Primary Energy|Coal,EJ/yr,150.697921384872,136.520657276669,105.515530140125,85.1366353368773,84.1387951099152,80.4831367338101,67.2901479840197,66.29725076015521,65.3043535362907,65.73729681725041,66.1702400982101,57.651582153739696,49.1329242092693,50.6362371425237,52.1395500757781,52.97161595620105,53.803681836624
COFFEE 1.1,EN_NPi2020_1000_COV,P2c,Primary Energy|Coal,EJ/yr,150.697918294344,119.706074891424,98.3027879588736,77.1667087183301,82.85302632528,80.559077060736,72.0891664937568,66.31143136437456,60.5336962349923,61.39386167549616,62.254027116,54.39608961336435,46.5381521107287,50.45629076939955,54.3744294280704,56.887001283817455,59.3995731395645
COFFEE 1.1,EN_NPi2020_1000f,P2c,Primary Energy|Coal,EJ/yr,150.697921384872,147.200617411488,140.144029808688,108.338580987504,115.312023373478,108.627554692368,100.005395576976,93.788765778492,87.572135980008,79.1100603556272,70.6479847312464,72.92533964063759,75.2026945500288,84.63329099964,94.0638874492512,95.2251318036403,96.3863761580294
COFFEE 1.1,EN_NPi2020_1000f_COV,P2c,Primary Energy|Coal,EJ/yr,150.697918294344,125.785560568867,127.3602165876,100.634019692208,107.540989481923,103.764659253667,97.70740782804,88.4007617689584,79.0941157098768,69.2659829170296,59.4378501241824,63.5175880838712,67.59732604356,74.602856018772,81.608385993984,86.43159368258401,91.254801371184
COFFEE 1.1,EN_NPi2020_1200,P2c,Primary Energy|Coal,EJ/yr,150.697921384872,146.242780834838,122.643088954704,95.5309091866949,100.536419085696,93.1450019228208,94.8632817944736,86.5024177107312,78.1415536269888,72.3840976022544,66.62664157752,59.82650795916,53.0263743408,53.509502108016,53.992629875232,51.866981856648,49.741333838064
COFFEE 1.1,EN_NPi2020_1200f,P2c,Primary Energy|Coal,EJ/yr,150.697921384872,147.906095098363,143.556182119728,114.746771716225,121.753776845232,118.79549342136,109.31275118029,101.072664563393,92.832577946496,81.2804279327856,69.7282779190752,69.57735854683679,69.4264391745984,75.4637895141408,81.5011398536832,87.4290651770736,93.356990500464
COFFEE 1.1,EN_NPi2020_1400,P2c,Primary Energy|Coal,EJ/yr,150.697921384872,147.21507609984,140.476143340224,110.422963440529,117.297317961101,112.304160173088,100.91602403568,95.468722383924,90.021420732168,82.50260320501201,74.983785677856,73.0851944341536,71.1866031904512,70.08954720478559,68.99249121912,63.0386593161336,57.0848274131472
COFFEE 1.1,EN_NPi2020_1400f,P2c,Primary Energy|Coal,EJ/yr,150.697921384872,148.297108704077,151.162660936224,117.081131400385,124.129142380224,121.437717156,118.99569546,112.519078564968,106.042461669936,93.727760592744,81.413059515552,75.76772313312935,70.1223867507067,72.04970452990534,73.977022309104,75.153910319568,76.330798330032
COFFEE 1.1,EN_NPi2020_1600,P2c,Primary Energy|Coal,EJ/yr,150.697921384872,148.294951739438,150.827646975696,115.791173490192,122.865821636256,120.002552364528,116.328036222648,111.0679538816665,105.807871540685,94.84384561525452,83.879819689824,78.34858123862881,72.8173427874336,69.1703105439168,65.5232783004,58.8821679295776,52.2410575587552
